STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,CLDD,HTDD,DT90,DX32,DT00,DT32,DP01,DP05,DP10,EMXP,MXSD,TPCP,TSNW,EMXT,EMNT,MMXT,MMNT,MNTM
GHCND:RQC00661901,CAYEY 1 E US,417.6,18.11889,-66.16583,20000701,252,0,0,0,0,0,7,2,0,0.71,0,2.95,0.0,89.1,63.0,85.1,67.6,76.5
GHCND:RQC00661901,CAYEY 1 E US,417.6,18.11889,-66.16583,20000801,290,0,0,0,0,0,10,5,1,11.50,0,15.30,0.0,87.1,66.0,84.7,69.4,77.0
GHCND:RQC00661901,CAYEY 1 E US,417.6,18.11889,-66.16583,20000901,189,0,0,0,0,0,4,2,0,0.88,0,2.20,0.0,88.0,64.0,85.1,67.1,76.1
GHCND:RQC00661901,CAYEY 1 E US,417.6,18.11889,-66.16583,20001001,213,0,0,0,0,0,10,6,1,1.06,0,5.70,0.0,84.9,64.0,83.7,65.5,74.7
GHCND:RQC00661901,CAYEY 1 E US,417.6,18.11889,-66.16583,20001101,150,0,0,0,0,0,5,2,1,1.18,0,2.69,0.0,84.0,55.9,82.2,64.4,73.2
GHCND:RQC00661901,CAYEY 1 E US,417.6,18.11889,-66.16583,20001201,152,0,0,0,0,0,13,2,0,0.93,0,3.92,0.0,81.0,57.9,77.2,64.4,70.7
GHCND:RQC00661901,CAYEY 1 E US,417.6,18.11889,-66.16583,20010101,87,0,0,0,0,0,4,2,0,0.80,0,1.92,0.0,84.9,54.0,80.1,60.1,70.0
GHCND:RQC00661901,CAYEY 1 E US,417.6,18.11889,-66.16583,20010201,95,0,0,0,0,0,5,1,0,0.53,0,1.32,0.0,81.0,55.0,78.6,62.4,70.5
GHCND:RQC00661901,CAYEY 1 E US,417.6,18.11889,-66.16583,20010301,133,0,0,0,0,0,4,2,1,1.50,0,2.93,0.0,87.1,55.0,81.7,60.8,71.2
GHCND:RQC00661901,CAYEY 1 E US,417.6,18.11889,-66.16583,20010401,29,0,0,0,0,0,1,0,0,0.13,0,0.19,0.0,82.9,60.1,79.9,61.3,70.7
GHCND:RQC00661901,CAYEY 1 E US,417.6,18.11889,-66.16583,20010501,93,0,0,0,0,0,1,1,0,0.60,0,0.72,0.0,84.9,64.9,82.8,67.8,75.4
GHCND:RQC00661901,CAYEY 1 E US,417.6,18.11889,-66.16583,20010601,185,0,1,0,0,0,2,0,0,0.43,0,0.66,0.0,90.0,54.0,84.2,65.3,74.7
GHCND:RQC00661901,CAYEY 1 E US,395,18.11889,-66.16583,20070301,311,0,6,0,0,0,6,2,0,0.94,0,2.84,0.0,100.0,63.0,85.3,67.6,76.5
GHCND:RQC00661901,CAYEY 1 E US,395,18.1188,-66.1658,20120801,-9999,-9999,-9999,-9999,-9999,-9999,13,7,3,3.63,-9999,13.72,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:RQC00662934,COROZAL SUBSTATION US,unknown,unknown,unknown,19500701,355,0,0,0,0,0,14,2,0,0.76,-9999,4.50,-9999,89.1,66.9,85.3,70.0,77.5
GHCND:RQC00662934,COROZAL SUBSTATION US,unknown,unknown,unknown,19500801,424,0,1,0,0,0,18,6,4,3.25,-9999,12.41,-9999,90.0,66.9,86.2,71.1,78.6
GHCND:RQC00662934,COROZAL SUBSTATION US,unknown,unknown,unknown,19500901,385,0,0,0,0,0,11,5,3,1.66,-9999,6.72,-9999,89.1,66.0,86.5,69.8,78.3
GHCND:RQC00662934,COROZAL SUBSTATION US,unknown,unknown,unknown,19501001,398,0,0,0,0,0,15,6,2,2.32,-9999,8.25,-9999,89.1,66.0,85.8,69.8,77.7
GHCND:RQC00662934,COROZAL SUBSTATION US,unknown,unknown,unknown,19501101,322,0,0,0,0,0,13,9,5,1.84,-9999,12.20,-9999,87.1,64.9,81.7,69.6,75.7
GHCND:RQC00662934,COROZAL SUBSTATION US,unknown,unknown,unknown,19501201,273,0,0,0,0,0,12,2,0,0.65,-9999,3.92,-9999,84.9,61.0,80.6,66.9,73.8
GHCND:RQC00662934,COROZAL SUBSTATION US,unknown,unknown,unknown,19510101,212,0,0,0,0,0,19,4,2,1.38,-9999,8.06,-9999,84.9,59.0,78.6,64.9,71.8
GHCND:RQC00662934,COROZAL SUBSTATION US,unknown,unknown,unknown,19510201,138,0,0,0,0,0,7,3,1,1.25,-9999,3.31,-9999,81.0,57.0,77.7,62.4,70.0
GHCND:RQC00662934,COROZAL SUBSTATION US,unknown,unknown,unknown,19510301,196,0,0,0,0,0,5,1,0,0.58,-9999,1.57,-9999,84.9,57.0,80.6,62.4,71.4
GHCND:RQC00662934,COROZAL SUBSTATION US,unknown,unknown,unknown,19510401,351,0,6,0,0,0,10,6,1,2.54,-9999,7.14,-9999,91.0,62.1,86.7,68.4,77.5
GHCND:RQC00662934,COROZAL SUBSTATION US,unknown,unknown,unknown,19510501,431,0,7,0,0,0,9,1,0,0.99,-9999,3.51,-9999,91.9,64.0,87.6,70.9,79.3
GHCND:RQC00662934,COROZAL SUBSTATION US,unknown,unknown,unknown,19510601,460,0,17,0,0,0,6,2,1,1.22,-9999,3.08,-9999,91.9,69.1,89.1,71.4,80.2
GHCND:RQC00662934,COROZAL SUBSTATION US,unknown,unknown,unknown,19510701,447,0,2,0,0,0,14,7,3,1.57,-9999,9.48,-9999,90.0,69.1,85.8,72.9,79.3
GHCND:RQC00662934,COROZAL SUBSTATION US,unknown,unknown,unknown,19510801,461,0,6,0,0,0,10,4,1,2.20,-9999,5.91,-9999,91.0,70.0,87.3,72.3,79.9
GHCND:RQC00662934,COROZAL SUBSTATION US,unknown,unknown,unknown,19520101,201,0,0,0,0,0,17,8,3,2.14,-9999,10.96,-9999,84.0,53.1,78.1,64.8,71.4
GHCND:RQC00662934,COROZAL SUBSTATION US,unknown,unknown,unknown,19520201,251,0,0,0,0,0,7,4,2,2.02,-9999,5.73,-9999,86.0,61.0,81.5,65.8,73.6
GHCND:RQC00662934,COROZAL SUBSTATION US,unknown,unknown,unknown,19520301,234,0,0,0,0,0,4,3,2,1.04,-9999,3.36,-9999,88.0,59.0,81.9,66.0,73.9
GHCND:RQC00662934,COROZAL SUBSTATION US,unknown,unknown,unknown,19520401,281,0,1,0,0,0,11,6,5,3.25,-9999,11.93,-9999,90.0,63.0,86.0,67.1,76.6
GHCND:RQC00662934,COROZAL SUBSTATION US,unknown,unknown,unknown,19520501,407,0,7,0,0,0,12,7,4,2.21,-9999,10.06,-9999,91.9,66.0,87.1,70.0,78.4
GHCND:RQC00662934,COROZAL SUBSTATION US,unknown,unknown,unknown,19520601,469,0,25,0,0,0,4,2,1,1.47,-9999,2.64,-9999,97.0,61.0,92.3,70.0,81.1
GHCND:RQC00662934,COROZAL SUBSTATION US,unknown,unknown,unknown,19520701,400,0,6,0,0,0,20,5,0,0.97,-9999,7.60,-9999,96.1,64.9,86.2,69.4,77.9
GHCND:RQC00662934,COROZAL SUBSTATION US,unknown,unknown,unknown,19520801,454,0,16,0,0,0,14,5,1,1.12,-9999,6.61,-9999,95.0,66.9,88.9,70.2,79.5
GHCND:RQC00662934,COROZAL SUBSTATION US,unknown,unknown,unknown,19520901,410,0,9,0,0,0,11,4,1,2.00,-9999,6.05,-9999,93.9,66.0,87.6,69.6,78.6
GHCND:RQC00662934,COROZAL SUBSTATION US,unknown,unknown,unknown,19521101,296,0,0,0,0,0,13,1,1,1.67,-9999,5.15,-9999,88.0,60.1,83.5,66.0,74.8
GHCND:RQC00662934,COROZAL SUBSTATION US,unknown,unknown,unknown,19521201,185,0,0,0,0,0,9,3,1,2.38,-9999,6.08,-9999,88.0,57.9,80.6,62.1,71.4
GHCND:RQC00662934,COROZAL SUBSTATION US,unknown,unknown,unknown,19530101,189,0,0,0,0,0,8,4,0,0.73,-9999,3.38,-9999,87.1,59.0,80.8,61.7,71.2
GHCND:RQC00662934,COROZAL SUBSTATION US,unknown,unknown,unknown,19530201,181,0,0,0,0,0,7,1,0,0.84,-9999,2.37,-9999,88.0,57.9,81.1,61.7,71.4
GHCND:RQC00662934,COROZAL SUBSTATION US,unknown,unknown,unknown,19530301,224,0,1,0,0,0,9,2,2,1.29,-9999,3.81,-9999,91.0,57.0,82.6,62.2,72.5
GHCND:RQC00662934,COROZAL SUBSTATION US,unknown,unknown,unknown,19530401,315,0,0,0,0,0,9,4,2,2.18,-9999,6.45,-9999,89.1,57.0,86.2,64.8,75.4
GHCND:RQC00662934,COROZAL SUBSTATION US,unknown,unknown,unknown,19530501,360,0,5,0,0,0,13,8,4,2.17,-9999,10.49,-9999,91.0,60.1,86.4,66.7,76.6
GHCND:RQC00662934,COROZAL SUBSTATION US,unknown,unknown,unknown,19530601,379,0,8,0,0,0,8,4,2,3.25,-9999,7.21,-9999,93.9,64.0,87.8,68.2,78.1
GHCND:RQC00662934,COROZAL SUBSTATION US,unknown,unknown,unknown,19530701,379,0,2,0,0,0,14,5,2,3.03,-9999,9.78,-9999,90.0,64.9,86.7,68.5,77.5
GHCND:RQC00662934,COROZAL SUBSTATION US,unknown,unknown,unknown,19530801,357,0,11,0,0,0,8,2,1,2.24,-9999,4.38,-9999,91.9,66.0,88.2,69.3,78.6
GHCND:RQC00662934,COROZAL SUBSTATION US,unknown,unknown,unknown,19530901,391,0,11,0,0,0,11,3,1,2.15,-9999,5.88,-9999,93.0,62.1,87.8,68.2,77.9
GHCND:RQC00662934,COROZAL SUBSTATION US,unknown,unknown,unknown,19531001,343,0,3,0,0,0,11,6,1,1.12,-9999,6.56,-9999,91.9,62.1,86.4,67.5,76.8
GHCND:RQC00662934,COROZAL SUBSTATION US,unknown,unknown,unknown,19531101,275,0,0,0,0,0,14,4,1,1.00,-9999,5.35,-9999,87.1,61.0,83.8,65.7,74.8
GHCND:RQC00662934,COROZAL SUBSTATION US,unknown,unknown,unknown,19531201,251,0,0,0,0,0,22,6,1,1.02,-9999,8.05,-9999,87.1,60.1,81.3,64.8,73.0
GHCND:RQC00662934,COROZAL SUBSTATION US,unknown,unknown,unknown,19540101,144,0,0,0,0,0,9,4,2,1.66,-9999,5.48,-9999,82.9,57.0,80.1,62.1,70.9
GHCND:RQC00662934,COROZAL SUBSTATION US,unknown,unknown,unknown,19540201,205,0,0,0,0,0,8,2,0,0.68,-9999,3.11,-9999,88.0,60.1,82.0,63.7,72.9
GHCND:RQC00662934,COROZAL SUBSTATION US,unknown,unknown,unknown,19540301,175,0,0,0,0,0,2,2,0,0.77,-9999,1.50,-9999,88.0,60.1,84.2,64.2,74.1
GHCND:RQC00662934,COROZAL SUBSTATION US,unknown,unknown,unknown,19540401,259,0,0,0,0,0,13,6,0,0.96,-9999,6.52,-9999,87.1,61.0,83.1,65.3,74.1
GHCND:RQC00662934,COROZAL SUBSTATION US,unknown,unknown,unknown,19540501,391,0,2,0,0,0,9,4,2,1.80,-9999,5.70,-9999,91.0,63.0,86.7,68.4,77.5
GHCND:RQC00662934,COROZAL SUBSTATION US,unknown,unknown,unknown,19540601,388,0,5,0,0,0,6,2,0,0.56,-9999,2.55,-9999,91.0,68.0,86.9,69.8,78.3
GHCND:RQC00662934,COROZAL SUBSTATION US,unknown,unknown,unknown,19540701,412,0,2,0,0,0,13,3,0,0.70,-9999,5.20,-9999,90.0,68.0,86.4,70.2,78.3
GHCND:RQC00662934,COROZAL SUBSTATION US,unknown,unknown,unknown,19540801,434,0,2,0,0,0,15,7,2,1.67,-9999,7.41,-9999,91.0,69.1,86.7,71.2,79.0
GHCND:RQC00662934,COROZAL SUBSTATION US,unknown,unknown,unknown,19540901,380,0,0,0,0,0,14,7,2,1.32,-9999,7.37,-9999,89.1,66.9,85.6,69.6,77.5
GHCND:RQC00662934,COROZAL SUBSTATION US,unknown,unknown,unknown,19541001,365,0,0,0,0,0,13,4,2,2.07,-9999,6.91,-9999,89.1,66.0,85.1,68.4,76.6
GHCND:RQC00662934,COROZAL SUBSTATION US,121,18.33333,-66.36667,19550101,197,0,0,0,0,0,7,3,1,1.60,0,4.63,0.0,89.1,59.0,80.6,62.4,71.4
GHCND:RQC00662934,COROZAL SUBSTATION US,121,18.33333,-66.36667,19550201,165,0,0,0,0,0,11,1,1,4.07,0,6.65,0.0,84.0,60.1,79.2,63.5,71.2
GHCND:RQC00662934,COROZAL SUBSTATION US,121,18.33333,-66.36667,19550301,181,0,0,0,0,0,13,4,1,1.20,0,5.75,0.0,88.0,57.9,79.5,62.1,70.7
GHCND:RQC00662934,COROZAL SUBSTATION US,121,18.33333,-66.36667,19550401,222,0,0,0,0,0,10,6,4,1.60,0,7.44,0.0,89.1,57.9,82.9,63.5,73.2
GHCND:RQC00662934,COROZAL SUBSTATION US,121,18.33333,-66.36667,19550501,346,0,0,0,0,0,14,6,2,1.80,0,8.40,0.0,89.1,62.1,85.3,67.1,76.1
GHCND:RQC00662934,COROZAL SUBSTATION US,121,18.33333,-66.36667,19550601,379,0,3,0,0,0,9,3,1,1.20,0,3.90,0.0,91.0,64.9,86.7,68.4,77.5
GHCND:RQC00662934,COROZAL SUBSTATION US,121,18.33333,-66.36667,19550701,387,0,2,0,0,0,11,5,2,1.20,0,6.07,0.0,90.0,66.0,86.5,68.4,77.4
GHCND:RQC00662934,COROZAL SUBSTATION US,121,18.33333,-66.36667,19550801,417,0,5,0,0,0,13,7,5,3.45,0,11.80,0.0,90.0,66.0,88.0,68.9,78.4
GHCND:RQC00662934,COROZAL SUBSTATION US,121,18.33333,-66.36667,19550901,371,0,2,0,0,0,19,12,4,2.90,0,14.89,0.0,90.0,64.9,86.4,68.4,77.4
GHCND:RQC00662934,COROZAL SUBSTATION US,121,18.33333,-66.36667,19551001,382,0,1,0,0,0,11,5,3,1.94,0,7.94,0.0,90.0,66.0,86.5,68.0,77.4
GHCND:RQC00662934,COROZAL SUBSTATION US,121,18.33333,-66.36667,19551101,287,0,0,0,0,0,11,4,2,1.30,0,6.18,0.0,88.0,62.1,82.4,66.7,74.5
GHCND:RQC00662934,COROZAL SUBSTATION US,121,18.33333,-66.36667,19551201,241,0,0,0,0,0,12,3,2,2.30,0,5.79,0.0,84.9,61.0,81.5,63.9,72.7
GHCND:RQC00662934,COROZAL SUBSTATION US,121,18.33333,-66.36667,19560101,188,0,0,0,0,0,7,5,3,1.89,0,7.65,0.0,84.9,59.0,79.9,62.1,71.1
GHCND:RQC00662934,COROZAL SUBSTATION US,121,18.33333,-66.36667,19560201,182,0,0,0,0,0,10,5,3,2.89,0,9.86,0.0,84.0,59.0,80.1,62.4,71.2
GHCND:RQC00662934,COROZAL SUBSTATION US,121,18.33333,-66.36667,19560301,254,0,0,0,0,0,12,5,2,1.19,0,5.98,0.0,87.1,60.1,82.2,64.0,73.2
GHCND:RQC00662934,COROZAL SUBSTATION US,121,18.33333,-66.36667,19560401,284,0,0,0,0,0,12,3,0,0.87,0,3.96,0.0,88.0,62.1,83.3,65.5,74.5
GHCND:RQC00662934,COROZAL SUBSTATION US,121,18.33333,-66.36667,19560501,328,0,0,0,0,0,15,6,4,3.57,0,13.79,0.0,89.1,64.9,84.4,66.6,75.6
GHCND:RQC00662934,COROZAL SUBSTATION US,121,18.33333,-66.36667,19560601,350,0,2,0,0,0,14,7,1,1.20,0,7.78,0.0,93.0,66.0,85.5,67.8,76.6
GHCND:RQC00662934,COROZAL SUBSTATION US,121,18.33333,-66.36667,19560701,377,0,0,0,0,0,11,3,1,1.41,0,4.79,0.0,89.1,64.9,85.6,68.5,77.2
GHCND:RQC00662934,COROZAL SUBSTATION US,121,18.33333,-66.36667,19560801,390,0,3,0,0,0,9,3,3,6.21,0,10.30,0.0,91.9,66.0,87.3,68.5,77.9
GHCND:RQC00662934,COROZAL SUBSTATION US,121,18.33333,-66.36667,19560901,393,0,7,0,0,0,7,2,1,1.11,0,3.27,0.0,91.0,66.0,87.3,68.7,78.1
GHCND:RQC00662934,COROZAL SUBSTATION US,121,18.33333,-66.36667,19561001,357,0,0,0,0,0,10,3,2,4.82,0,9.10,0.0,89.1,66.0,84.9,68.0,76.5
GHCND:RQC00662934,COROZAL SUBSTATION US,121,18.33333,-66.36667,19561101,296,0,0,0,0,0,10,2,1,1.28,0,3.67,0.0,87.1,61.0,83.3,66.4,74.8
GHCND:RQC00662934,COROZAL SUBSTATION US,121,18.33333,-66.36667,19561201,210,0,0,0,0,0,19,3,2,1.63,0,7.81,0.0,84.0,61.0,79.7,64.2,72.0
GHCND:RQC00662934,COROZAL SUBSTATION US,121,18.33333,-66.36667,19570101,202,0,0,0,0,0,16,2,1,1.28,0,5.60,0.0,82.9,62.1,79.7,63.7,71.6
GHCND:RQC00662934,COROZAL SUBSTATION US,121,18.33333,-66.36667,19570201,208,0,0,0,0,0,4,0,0,0.20,0,0.88,0.0,84.9,60.1,81.9,62.8,72.3
GHCND:RQC00662934,COROZAL SUBSTATION US,121,18.33333,-66.36667,19570301,268,0,0,0,0,0,4,0,0,0.40,0,1.04,0.0,89.1,59.0,84.6,62.6,73.6
GHCND:RQC00662934,COROZAL SUBSTATION US,121,18.33333,-66.36667,19570401,305,0,0,0,0,0,6,2,1,1.20,0,3.17,0.0,89.1,63.0,85.5,64.8,75.0
GHCND:RQC00662934,COROZAL SUBSTATION US,121,18.33333,-66.36667,19570501,353,0,3,0,0,0,8,3,1,1.34,0,3.89,0.0,91.0,64.0,86.2,66.6,76.3
GHCND:RQC00662934,COROZAL SUBSTATION US,121,18.33333,-66.36667,19570601,397,0,7,0,0,0,8,2,1,1.02,0,3.50,0.0,91.0,66.0,87.6,68.7,78.1
GHCND:RQC00662934,COROZAL SUBSTATION US,121,18.33333,-66.36667,19570701,425,0,11,0,0,0,6,2,1,1.07,0,3.58,0.0,91.9,66.0,88.2,69.3,78.6
GHCND:RQC00662934,COROZAL SUBSTATION US,121,18.33333,-66.36667,19570801,421,0,5,0,0,0,11,4,2,1.85,0,6.47,0.0,91.0,66.9,87.3,69.8,78.6
GHCND:RQC00662934,COROZAL SUBSTATION US,121,18.33333,-66.36667,19570901,409,0,5,0,0,0,17,10,4,1.93,0,11.77,0.0,91.0,66.9,87.8,69.4,78.6
GHCND:RQC00662934,COROZAL SUBSTATION US,121,18.33333,-66.36667,19571001,378,0,5,0,0,0,12,5,1,1.40,0,5.26,0.0,90.0,64.0,86.5,67.8,77.2
GHCND:RQC00662934,COROZAL SUBSTATION US,121,18.33333,-66.36667,19571101,288,0,0,0,0,0,18,6,4,4.22,0,12.47,0.0,84.9,64.0,82.0,66.9,74.5
GHCND:RQC00662934,COROZAL SUBSTATION US,121,18.33333,-66.36667,19571201,255,0,1,0,0,0,13,6,1,1.08,0,5.90,0.0,91.0,60.1,81.3,64.9,73.2
GHCND:RQC00662934,COROZAL SUBSTATION US,121,18.33333,-66.36667,19580101,219,0,0,0,0,0,8,6,3,4.24,0,10.47,0.0,88.0,59.0,80.6,63.5,72.0
GHCND:RQC00662934,COROZAL SUBSTATION US,121,18.33333,-66.36667,19580201,187,0,0,0,0,0,6,2,0,0.85,0,2.79,0.0,86.0,57.9,80.8,62.4,71.6
GHCND:RQC00662934,COROZAL SUBSTATION US,121,18.33333,-66.36667,19580301,305,0,5,0,0,0,2,1,1,8.63,0,8.91,0.0,91.0,59.0,86.2,63.3,74.8
GHCND:RQC00662934,COROZAL SUBSTATION US,121,18.33333,-66.36667,19580401,324,0,0,0,0,0,13,4,1,1.53,0,5.69,0.0,89.1,62.1,84.7,66.7,75.7
GHCND:RQC00662934,COROZAL SUBSTATION US,121,18.33333,-66.36667,19580501,367,0,1,0,0,0,18,10,3,1.45,0,9.70,0.0,90.0,66.0,84.9,68.5,76.8
GHCND:RQC00662934,COROZAL SUBSTATION US,121,18.33333,-66.36667,19580601,376,0,2,0,0,0,16,7,3,4.45,0,12.92,0.0,91.0,64.9,86.4,68.5,77.5
GHCND:RQC00662934,COROZAL SUBSTATION US,121,18.33333,-66.36667,19580701,369,0,1,0,0,0,19,9,4,1.20,0,10.85,0.0,90.0,66.0,85.1,68.5,76.8
GHCND:RQC00662934,COROZAL SUBSTATION US,121,18.33333,-66.36667,19580801,404,0,3,0,0,0,11,4,1,1.40,0,5.23,0.0,91.0,66.0,86.9,69.1,77.9
GHCND:RQC00662934,COROZAL SUBSTATION US,121,18.33333,-66.36667,19580901,376,0,3,0,0,0,18,12,7,2.50,0,16.72,0.0,91.0,64.9,86.9,68.0,77.5
GHCND:RQC00662934,COROZAL SUBSTATION US,121,18.33333,-66.36667,19581001,369,0,5,0,0,0,11,3,3,2.20,0,8.05,0.0,90.0,64.0,86.2,67.5,76.8
GHCND:RQC00662934,COROZAL SUBSTATION US,121,18.33333,-66.36667,19581101,284,0,0,0,0,0,14,5,1,1.54,0,6.45,0.0,88.0,63.0,83.7,65.1,74.5
GHCND:RQC00662934,COROZAL SUBSTATION US,121,18.33333,-66.36667,19581201,250,0,0,0,0,0,9,1,0,0.50,0,2.41,0.0,86.0,60.1,82.9,63.1,73.0
GHCND:RQC00662934,COROZAL SUBSTATION US,121,18.33333,-66.36667,19590101,204,0,0,0,0,0,11,3,2,1.36,0,5.08,0.0,84.0,57.9,80.8,62.2,71.4
GHCND:RQC00662934,COROZAL SUBSTATION US,121,18.33333,-66.36667,19590201,165,0,0,0,0,0,9,1,0,0.65,0,2.31,0.0,84.9,57.9,80.8,60.8,70.9
GHCND:RQC00662934,COROZAL SUBSTATION US,121,18.33333,-66.36667,19590301,276,0,3,0,0,0,5,1,0,0.67,0,1.37,0.0,91.0,60.1,86.4,61.3,73.8
GHCND:RQC00662934,COROZAL SUBSTATION US,121,18.33333,-66.36667,19590401,283,0,0,0,0,0,14,6,4,2.20,0,9.64,0.0,89.1,61.0,85.3,63.5,74.3
GHCND:RQC00662934,COROZAL SUBSTATION US,121,18.33333,-66.36667,19590501,252,0,0,0,0,0,12,5,4,3.50,0,11.13,0.0,87.1,60.1,82.6,63.5,73.0
GHCND:RQC00662934,COROZAL SUBSTATION US,121,18.33333,-66.36667,19590601,371,0,16,0,0,0,3,0,0,0.25,0,0.80,0.0,91.9,63.0,89.1,65.5,77.4
GHCND:RQC00662934,COROZAL SUBSTATION US,121,18.33333,-66.36667,19590701,379,0,10,0,0,0,14,3,0,0.58,0,4.93,0.0,93.0,63.0,88.5,65.8,77.2
GHCND:RQC00662934,COROZAL SUBSTATION US,121,18.33333,-66.36667,19590801,380,0,13,0,0,0,9,5,3,2.44,0,7.43,0.0,91.9,62.1,88.7,65.8,77.2
GHCND:RQC00662934,COROZAL SUBSTATION US,121,18.33333,-66.36667,19590901,405,0,15,0,0,0,5,2,1,2.23,0,3.95,0.0,93.9,63.0,89.4,67.5,78.4
GHCND:RQC00662934,COROZAL SUBSTATION US,121,18.33333,-66.36667,19591001,345,0,6,0,0,0,11,5,1,1.15,0,5.43,0.0,91.9,60.1,86.7,65.3,76.1
GHCND:RQC00662934,COROZAL SUBSTATION US,121,18.33333,-66.36667,19591101,235,0,0,0,0,0,16,7,1,1.72,0,8.10,0.0,89.1,61.0,84.9,64.2,74.7
GHCND:RQC00662934,COROZAL SUBSTATION US,121,18.33333,-66.36667,19591201,231,0,1,0,0,0,10,2,0,0.80,0,3.30,0.0,90.0,62.1,83.8,66.4,74.5
GHCND:RQC00662934,COROZAL SUBSTATION US,121,18.33333,-66.36667,19600101,275,0,0,0,0,0,6,2,0,0.66,0,2.28,0.0,87.1,62.1,83.3,64.4,73.8
GHCND:RQC00662934,COROZAL SUBSTATION US,121,18.33333,-66.36667,19600201,277,0,0,0,0,0,8,3,3,2.36,0,6.60,0.0,88.0,62.1,84.6,64.4,74.5
GHCND:RQC00662934,COROZAL SUBSTATION US,121,18.33333,-66.36667,19600301,310,0,0,0,0,0,6,3,0,0.90,0,3.27,0.0,88.0,61.0,84.6,65.3,75.0
GHCND:RQC00662934,COROZAL SUBSTATION US,121,18.33333,-66.36667,19600401,337,0,1,0,0,0,13,3,3,2.46,0,8.21,0.0,91.0,63.0,85.5,66.9,76.1
GHCND:RQC00662934,COROZAL SUBSTATION US,121,18.33333,-66.36667,19600501,417,0,5,0,0,0,10,5,1,1.94,0,5.86,0.0,90.0,66.0,88.0,68.9,78.4
GHCND:RQC00662934,COROZAL SUBSTATION US,121,18.33333,-66.36667,19600601,428,0,14,0,0,0,4,2,1,2.03,0,3.26,0.0,93.9,68.0,89.1,70.3,79.7
GHCND:RQC00662934,COROZAL SUBSTATION US,125,18.33333,-66.36667,19600701,429,0,3,0,0,0,10,3,1,1.56,0,4.76,0.0,91.0,66.9,87.1,70.5,78.8
GHCND:RQC00662934,COROZAL SUBSTATION US,125,18.33333,-66.36667,19600801,408,0,3,0,0,0,11,5,1,1.41,0,6.04,0.0,90.0,68.0,86.4,69.8,78.1
GHCND:RQC00662934,COROZAL SUBSTATION US,125,18.33333,-66.36667,19600901,393,0,3,0,0,0,16,10,5,3.45,0,15.19,0.0,91.9,66.0,87.1,69.1,78.1
GHCND:RQC00662934,COROZAL SUBSTATION US,125,18.33333,-66.36667,19601001,405,0,5,0,0,0,6,5,2,1.51,0,5.40,0.0,91.9,64.9,87.6,68.4,78.1
GHCND:RQC00662934,COROZAL SUBSTATION US,125,18.33333,-66.36667,19601101,353,0,5,0,0,0,8,5,3,2.20,0,7.70,0.0,91.9,64.9,86.0,67.5,76.6
GHCND:RQC00662934,COROZAL SUBSTATION US,125,18.33333,-66.36667,19601201,248,0,0,0,0,0,14,4,3,2.90,0,9.54,0.0,88.0,60.1,80.6,65.1,72.9
GHCND:RQC00662934,COROZAL SUBSTATION US,125,18.33333,-66.36667,19610101,235,0,0,0,0,0,5,0,0,0.42,0,1.81,0.0,84.9,61.0,82.2,64.6,73.4
GHCND:RQC00662934,COROZAL SUBSTATION US,125,18.33333,-66.36667,19610201,226,0,0,0,0,0,2,1,0,0.65,0,1.47,0.0,86.0,60.1,82.6,63.3,73.0
GHCND:RQC00662934,COROZAL SUBSTATION US,125,18.33333,-66.36667,19610301,271,0,0,0,0,0,10,4,3,1.90,0,7.20,0.0,89.1,61.0,83.1,64.2,73.8
GHCND:RQC00662934,COROZAL SUBSTATION US,125,18.33333,-66.36667,19610401,346,0,7,0,0,0,6,4,0,0.75,0,3.74,0.0,91.9,62.1,86.7,66.4,76.5
GHCND:RQC00662934,COROZAL SUBSTATION US,125,18.33333,-66.36667,19610501,402,0,7,0,0,0,4,1,0,0.95,0,1.97,0.0,93.9,66.0,87.3,68.7,77.9
GHCND:RQC00662934,COROZAL SUBSTATION US,125,18.33333,-66.36667,19610601,428,0,13,0,0,0,2,0,0,0.35,0,1.08,0.0,93.9,66.9,88.9,69.6,79.2
GHCND:RQC00662934,COROZAL SUBSTATION US,125,18.33333,-66.36667,19610701,400,0,0,0,0,0,16,5,1,1.00,0,6.96,0.0,89.1,68.0,85.3,70.3,77.9
GHCND:RQC00662934,COROZAL SUBSTATION US,125,18.33333,-66.36667,19610801,437,0,2,0,0,0,9,3,3,1.34,0,5.33,0.0,91.0,69.1,86.9,71.2,79.0
GHCND:RQC00662934,COROZAL SUBSTATION US,125,18.33333,-66.36667,19610901,408,0,5,0,0,0,5,1,1,1.26,0,2.31,0.0,91.9,66.9,87.8,69.3,78.6
GHCND:RQC00662934,COROZAL SUBSTATION US,125,18.33333,-66.36667,19611001,408,0,7,0,0,0,11,3,1,1.30,0,5.01,0.0,91.9,66.0,87.3,68.9,78.1
GHCND:RQC00662934,COROZAL SUBSTATION US,125,18.33333,-66.36667,19611101,289,0,1,0,0,0,12,5,3,1.43,0,7.70,0.0,91.0,63.0,82.8,66.4,74.7
GHCND:RQC00662934,COROZAL SUBSTATION US,125,18.33333,-66.36667,19611201,259,0,0,0,0,0,14,6,2,4.25,0,11.35,0.0,84.9,62.1,80.8,65.7,73.2
